timestamp,symbol,type,entry,tp,sl,leverage,indicators
2025-04-19 19:02:39,NKN/USDT:USDT,long,0.02155,0.022843,0.021119,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 19:02:45,PERP/USDT:USDT,short,0.1904,0.178976,0.194208,10,0,Не проверялись,active,,,,,6,14,none,down,0.7668182370606457
2025-04-19 19:02:52,PRCL/USDT:USDT,long,0.0605,0.06413,0.05929,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:03:12,SOLAYER/USDT:USDT,long,2.1791,2.309846,2.135518,10,0,Не проверялись,active,,,,,9,15,none,none,0
2025-04-19 19:03:12,SEND/USDT:USDT,long,0.4322,0.458132,0.423556,10,0,Не проверялись,active,,,,,5,13,none,up,0.7465752752605748
2025-04-19 19:03:12,SIREN/USDT:USDT,long,0.05285,0.056021,0.051793,10,0,Не проверялись,active,,,,,8,15,none,none,0
2025-04-19 19:03:19,SUNDOG/USDT:USDT,long,0.04831,0.051209,0.047344,5,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 19:03:26,TAI/USDT:USDT,long,0.02799,0.029669,0.02743,10,0,Не проверялись,active,,,,,8,16,none,none,0
2025-04-19 19:03:26,TAO/USDT:USDT,long,273.7,290.122,268.226,10,0,Не проверялись,active,,,,,5,14,none,up,0.7756697621378972
2025-04-19 19:03:33,TRUMP/USDT:USDT,long,8.36,8.8616,8.1928,10,0,Не проверялись,active,,,,,7,14,none,none,0
2025-04-19 19:03:40,VINE/USDT:USDT,long,0.03207,0.033994,0.031429,10,0,Не проверялись,active,,,,,6,14,none,none,0
2025-04-19 19:03:40,WAL/USDT:USDT,long,0.4181,0.443186,0.409738,10,0,Не проверялись,active,,,,,8,14,none,none,0
2025-04-19 19:03:54,XRD/USDT:USDT,long,0.011946,0.012663,0.011707,10,0,Не проверялись,active,,,,,9,14,none,none,0
2025-04-19 19:03:54,XMR/USDT:USDT,short,214.49,201.6206,218.7798,10,0,Не проверялись,active,,,,,5,14,none,none,0
2025-04-19 19:09:47,ALEO/USDT:USDT,short,0.2606,0.244964,0.265812,10,0,Не проверялись,active,,,,,7,15,none,down,0.674616655417471
2025-04-19 19:09:47,ALCH/USDT:USDT,long,0.15101,0.160071,0.14799,10,0,Не проверялись,active,,,,,7,15,none,none,0
2025-04-19 19:09:47,ALPACA/USDT:USDT,long,0.03836,0.040662,0.037593,10,0,Не проверялись,active,,,,,9,15,none,none,0
